usuario_id,empresa_id,fecha_seguimiento,notificaciones,motivo
u594,e145,2024-08-22,true,trabajo actual
u1398,e2,2024-10-20,false,seguimiento de ofertas
u397,e226,2019-06-02,true,interés general
u1688,e247,2021-08-04,true,trabajo actual
u418,e102,2025-01-01,false,ex empleador
u1873,e465,2025-08-25,true,networking
u472,e440,2024-10-07,true,trabajo actual
u1270,e445,2020-07-23,false,ex empleador
u1108,e427,2022-12-18,false,networking
u1798,e52,2020-11-13,false,seguimiento de ofertas
u988,e198,2021-02-22,true,trabajo actual
u1536,e59,2023-03-11,false,trabajo actual
u2145,e130,2024-02-22,false,posible empleador
u1375,e218,2019-12-14,false,interés en la industria
u1820,e262,2021-11-26,true,interés general
u1712,e350,2021-03-05,false,interés general
u582,e407,2023-01-31,true,posible empleador
u1932,e544,2024-11-14,true,seguimiento de ofertas
u1935,e382,2019-04-13,true,seguimiento de ofertas
u561,e490,2026-06-20,false,cliente potencial
u1915,e340,2021-04-17,false,seguimiento de ofertas
u884,e240,2021-12-16,true,trabajo actual
u64,e168,2022-12-23,true,ex empleador
u354,e48,2022-12-24,true,interés general
u375,e166,2020-10-28,false,trabajo actual
u505,e523,2023-09-09,false,interés general
u342,e137,2021-05-23,true,cliente potencial
u2082,e461,2020-10-12,false,ex empleador
u436,e380,2023-03-13,false,trabajo actual
u718,e170,2021-09-25,false,networking
u1806,e168,2026-04-03,true,trabajo actual
u1842,e474,2020-07-09,false,posible empleador
u1362,e516,2019-12-16,false,cliente potencial
u1664,e19,2021-01-06,true,interés en la industria
u90,e171,2021-06-07,true,cliente potencial
u166,e301,2024-10-10,true,posible empleador
u163,e237,2022-02-26,false,interés en la industria
u970,e191,2022-02-11,false,cliente potencial
u707,e4,2024-11-09,false,interés en la industria
u1577,e486,2021-08-30,true,networking
u1394,e196,2023-11-28,false,seguimiento de ofertas
u1637,e56,2022-11-05,false,interés general
u789,e511,2023-10-24,true,networking
u1357,e323,2025-12-12,false,trabajo actual
u147,e326,2026-10-11,true,interés general
u829,e187,2022-10-04,false,seguimiento de ofertas
u654,e33,2022-12-21,false,ex empleador
u1672,e481,2019-05-23,true,interés general
u1550,e172,2020-05-22,true,trabajo actual
u539,e170,2026-07-05,true,interés en la industria
u428,e352,2019-11-09,false,interés en la industria
u2147,e468,2021-03-17,true,cliente potencial
u898,e530,2020-11-05,true,networking
u1345,e40,2019-08-18,true,seguimiento de ofertas
u416,e493,2020-03-28,false,interés en la industria
u428,e93,2021-01-26,true,ex empleador
u1488,e383,2023-07-13,true,interés general
u1576,e381,2019-10-08,false,networking
u849,e188,2022-04-05,true,ex empleador
u1651,e80,2019-05-12,false,seguimiento de ofertas
u914,e112,2024-03-30,false,seguimiento de ofertas
u1118,e203,2020-04-14,true,interés general
u15,e8,2020-07-06,true,trabajo actual
u2157,e157,2023-10-27,true,posible empleador
u803,e438,2020-10-11,true,seguimiento de ofertas
u629,e438,2024-01-09,true,trabajo actual
u1967,e204,2023-04-16,true,posible empleador
u48,e32,2023-07-23,false,seguimiento de ofertas
u2193,e497,2021-12-12,true,cliente potencial
u369,e355,2021-03-29,false,cliente potencial
u464,e409,2023-09-12,true,ex empleador
u1977,e480,2021-09-21,true,interés general
u2026,e149,2022-04-24,false,networking
u1888,e207,2020-05-03,true,posible empleador
u515,e102,2021-10-06,true,interés general
u1476,e549,2022-12-23,true,interés en la industria
u1635,e264,2021-03-17,false,posible empleador
u1523,e459,2022-05-24,true,networking
u2186,e322,2025-11-13,false,interés en la industria
u1269,e172,2020-03-08,false,interés general
u1159,e299,2026-02-02,false,trabajo actual
u1742,e68,2025-06-18,false,interés general
u204,e174,2026-04-12,false,interés general
u834,e410,2025-01-07,false,ex empleador
u734,e460,2021-12-23,false,cliente potencial
u1071,e304,2026-02-23,true,ex empleador
u580,e104,2022-06-14,true,ex empleador
u184,e282,2023-12-18,true,posible empleador
u1656,e271,2021-01-20,true,trabajo actual
u922,e335,2025-06-01,true,trabajo actual
u1903,e441,2024-06-12,true,trabajo actual
u1633,e158,2026-11-04,false,trabajo actual
u1990,e447,2021-01-04,false,posible empleador
u1366,e364,2019-09-04,true,networking
u559,e492,2021-08-25,true,cliente potencial
u1292,e423,2020-07-13,true,trabajo actual
u1567,e119,2026-01-05,false,interés en la industria
u747,e284,2026-06-07,false,ex empleador
u1337,e536,2020-01-10,true,ex empleador
u539,e7,2020-07-17,false,cliente potencial
u141,e400,2023-07-18,false,interés general
u1337,e135,2026-11-15,true,interés general
u933,e192,2022-09-27,true,cliente potencial
u2194,e363,2019-08-16,false,posible empleador
u528,e211,2025-09-06,false,networking
u196,e145,2022-10-25,true,networking
u522,e281,2026-07-05,true,posible empleador
u886,e162,2019-05-09,true,interés en la industria
u1964,e204,2024-02-27,true,trabajo actual
u706,e392,2023-06-10,true,posible empleador
u1479,e85,2021-12-06,false,interés general
u1741,e444,2025-10-21,false,cliente potencial
u1705,e184,2026-06-13,true,interés en la industria
u368,e166,2020-04-28,true,ex empleador
u489,e125,2024-02-15,false,ex empleador
u356,e217,2024-05-09,false,networking
u2017,e494,2021-08-23,true,trabajo actual
u770,e106,2022-09-19,false,interés general
u567,e113,2021-04-24,true,ex empleador
u1145,e258,2024-08-20,true,cliente potencial
u1214,e143,2025-11-13,false,interés en la industria
u737,e57,2026-10-10,true,seguimiento de ofertas
u1250,e71,2020-08-24,true,interés general
u1276,e418,2021-09-10,true,ex empleador
u1541,e4,2026-12-31,true,interés general
u517,e208,2024-12-02,false,interés en la industria
u430,e113,2020-08-05,true,ex empleador
u916,e21,2020-07-11,true,seguimiento de ofertas
u1472,e348,2024-08-19,true,ex empleador
u1236,e530,2019-01-28,false,interés general
u405,e448,2021-03-04,false,interés en la industria
u716,e210,2026-07-09,true,cliente potencial
u1455,e152,2022-06-28,false,cliente potencial
u596,e31,2026-08-17,true,cliente potencial
u108,e291,2023-12-07,true,networking
u1439,e436,2019-08-30,true,interés en la industria
u1653,e210,2025-12-13,false,trabajo actual
u528,e39,2020-06-21,false,interés general
u1871,e333,2024-03-26,false,interés en la industria
u446,e452,2022-06-08,true,ex empleador
u297,e294,2021-04-06,true,cliente potencial
u442,e5,2020-02-08,true,interés general
u2168,e73,2023-07-20,false,networking
u339,e326,2026-07-01,true,networking
u2111,e77,2020-01-06,true,interés en la industria
u2026,e449,2025-04-04,true,interés en la industria
u1027,e245,2026-01-21,false,posible empleador
u1632,e237,2022-12-17,true,interés en la industria
u387,e446,2019-09-26,false,interés en la industria
u771,e89,2025-03-13,false,trabajo actual
u1946,e197,2022-11-14,false,ex empleador
u1194,e509,2026-01-09,false,seguimiento de ofertas
u796,e199,2026-02-26,true,cliente potencial
u1804,e514,2025-10-29,true,interés en la industria
u872,e214,2025-02-07,true,trabajo actual
u2005,e14,2024-12-19,true,networking
u2005,e0,2022-03-25,true,interés general
u972,e33,2024-12-05,true,interés general
u474,e470,2026-11-25,true,networking
u32,e61,2022-12-10,false,posible empleador
u629,e345,2026-11-27,true,seguimiento de ofertas
u1748,e549,2023-05-18,true,seguimiento de ofertas
u2046,e315,2023-04-11,true,interés general
u1786,e497,2021-04-23,true,ex empleador
u418,e3,2025-03-17,true,interés general
u441,e414,2025-02-13,false,seguimiento de ofertas
u1154,e137,2026-08-25,false,ex empleador
u748,e152,2023-01-16,false,seguimiento de ofertas
u1780,e239,2020-10-21,true,cliente potencial
u1291,e427,2020-04-13,true,networking
u1220,e277,2023-03-16,true,trabajo actual
u96,e254,2025-02-02,true,trabajo actual
u350,e505,2020-06-26,true,networking
u818,e190,2021-11-22,false,interés en la industria
u1839,e310,2021-01-03,true,ex empleador
u2185,e471,2021-06-02,true,interés general
u765,e447,2019-03-01,true,interés general
u1619,e447,2020-02-11,false,networking
u1049,e118,2022-10-19,true,networking
u146,e476,2024-01-13,false,trabajo actual
u489,e105,2025-02-20,true,interés en la industria
u116,e524,2021-07-18,false,posible empleador
u431,e254,2026-06-16,true,cliente potencial
u1679,e94,2019-02-07,false,posible empleador
u143,e114,2021-10-14,true,cliente potencial
u1864,e362,2023-01-22,false,posible empleador
u1415,e401,2024-12-22,true,ex empleador
u320,e511,2020-03-15,false,networking
u370,e133,2024-10-13,true,seguimiento de ofertas
u1099,e80,2023-05-21,false,posible empleador
u1492,e232,2022-04-23,true,posible empleador
u1561,e72,2025-06-09,true,interés en la industria
u2112,e470,2025-06-11,false,ex empleador
u980,e474,2020-09-03,false,networking
u1063,e390,2022-04-03,false,trabajo actual
u1395,e57,2026-11-20,false,posible empleador
u767,e15,2024-05-31,false,ex empleador
u2010,e210,2024-12-03,true,interés en la industria
u840,e144,2023-12-27,true,seguimiento de ofertas
u1748,e6,2023-06-13,true,interés en la industria
u696,e127,2024-01-19,false,ex empleador
u1160,e157,2019-11-01,false,interés en la industria
u451,e214,2025-08-29,true,cliente potencial
u1555,e106,2020-07-06,false,cliente potencial
u1066,e366,2019-01-12,false,interés en la industria
u847,e217,2026-05-04,true,ex empleador
u181,e354,2024-01-15,false,interés general
u3,e144,2022-10-07,true,interés en la industria
u1229,e218,2023-10-29,true,interés general
u905,e417,2026-06-11,false,trabajo actual
u967,e45,2022-07-29,false,interés en la industria
u38,e338,2019-10-18,true,seguimiento de ofertas
u794,e234,2020-09-05,true,interés en la industria
u2084,e452,2019-11-10,false,cliente potencial
u77,e497,2024-03-31,false,seguimiento de ofertas
u981,e376,2024-01-30,false,posible empleador
u181,e184,2022-06-04,false,interés en la industria
u633,e466,2025-04-10,false,posible empleador
u1051,e338,2024-06-19,false,interés en la industria
u1970,e291,2023-05-28,false,interés en la industria
u755,e382,2024-09-23,true,ex empleador
u470,e16,2019-08-02,true,networking
u1575,e154,2021-10-02,false,networking
u1022,e229,2020-11-22,true,ex empleador
u431,e154,2026-05-13,false,seguimiento de ofertas
u1105,e280,2026-11-25,false,networking
u2186,e170,2021-08-10,true,ex empleador
u113,e62,2026-06-27,false,seguimiento de ofertas
u1532,e229,2023-11-24,false,seguimiento de ofertas
u1371,e461,2024-11-26,false,seguimiento de ofertas
u1645,e515,2021-01-26,true,seguimiento de ofertas
u298,e185,2025-07-12,false,posible empleador
u509,e294,2021-12-17,true,networking
u1100,e504,2022-11-03,true,seguimiento de ofertas
u2028,e355,2026-01-05,false,interés en la industria
u938,e24,2026-11-24,true,networking
u742,e334,2024-11-19,true,networking
u715,e359,2023-05-09,false,networking
u1145,e208,2026-03-28,false,posible empleador
u1,e346,2019-12-20,true,interés general
u325,e58,2023-01-10,false,trabajo actual
u1630,e213,2024-11-05,true,networking
u1232,e236,2019-05-27,false,ex empleador
u1887,e170,2025-10-03,true,posible empleador
u1402,e305,2023-02-24,false,cliente potencial
u515,e459,2023-04-01,false,interés general
u1630,e166,2025-08-22,false,trabajo actual
u289,e421,2026-11-10,true,trabajo actual
u501,e310,2022-07-09,true,posible empleador
u1760,e169,2021-05-16,true,trabajo actual
u1752,e308,2023-07-30,true,interés en la industria
u1132,e364,2025-07-15,false,networking
u1235,e522,2023-07-27,true,seguimiento de ofertas
u467,e211,2026-11-21,true,interés en la industria
u1673,e328,2021-12-30,false,ex empleador
u1562,e329,2021-12-28,true,seguimiento de ofertas
u2188,e111,2023-09-17,false,seguimiento de ofertas
u42,e38,2025-05-06,true,seguimiento de ofertas
u1348,e129,2026-07-06,false,ex empleador
u1050,e191,2019-07-29,false,trabajo actual
u979,e111,2020-09-13,true,interés general
u1233,e346,2020-08-14,false,interés en la industria
u2024,e95,2026-12-20,true,interés en la industria
u2151,e318,2022-10-02,true,seguimiento de ofertas
u1622,e113,2019-05-14,true,seguimiento de ofertas
u1205,e48,2022-03-01,true,seguimiento de ofertas
u954,e518,2023-09-13,true,seguimiento de ofertas
u1628,e497,2022-08-25,false,trabajo actual
u1888,e251,2023-10-02,false,cliente potencial
u1784,e493,2019-11-27,true,interés en la industria
u912,e516,2021-03-24,true,networking
u1118,e211,2025-08-02,true,seguimiento de ofertas
u1297,e242,2025-11-21,true,interés general
u1975,e370,2019-06-17,true,interés general
u2188,e56,2024-05-29,false,cliente potencial
u1349,e515,2022-10-08,true,trabajo actual
u1751,e116,2025-03-11,true,ex empleador
u217,e389,2020-08-05,false,interés en la industria
u2007,e118,2026-04-18,false,networking
u239,e452,2025-10-12,false,networking
u1172,e262,2020-01-01,true,ex empleador
u1289,e411,2019-01-30,true,networking
u194,e168,2021-07-21,true,seguimiento de ofertas
u413,e52,2025-12-17,false,trabajo actual
u693,e338,2026-03-18,true,networking
u708,e367,2025-01-06,false,seguimiento de ofertas
u966,e243,2020-06-27,true,ex empleador
u465,e493,2019-08-20,false,interés general
u1581,e297,2024-03-04,false,trabajo actual
u566,e524,2023-03-21,false,networking
u2081,e18,2023-03-24,true,seguimiento de ofertas
u1082,e157,2022-12-27,true,trabajo actual
u651,e79,2025-03-17,true,seguimiento de ofertas
u1923,e437,2026-07-25,true,ex empleador
u903,e138,2020-02-06,true,seguimiento de ofertas
u1418,e447,2026-11-20,false,interés en la industria
u1598,e430,2022-08-27,false,interés general
u612,e62,2019-06-24,true,interés general
u693,e440,2020-05-29,true,trabajo actual
u281,e529,2020-08-10,true,trabajo actual
u1146,e301,2023-10-03,true,posible empleador
u957,e380,2023-02-04,true,cliente potencial
u174,e504,2022-12-31,true,seguimiento de ofertas
u1450,e161,2023-03-27,false,networking
u1926,e86,2022-02-07,true,trabajo actual
u773,e150,2021-09-28,false,ex empleador
u820,e544,2024-12-08,true,trabajo actual
u585,e538,2021-05-01,true,interés general
u1453,e232,2025-02-20,false,networking
u152,e239,2024-04-09,true,seguimiento de ofertas
u383,e26,2023-12-20,true,ex empleador
u1831,e311,2024-05-27,true,posible empleador
u598,e119,2025-04-15,false,posible empleador
u1265,e200,2022-05-25,false,posible empleador
u738,e158,2022-01-28,false,interés general
u2051,e209,2023-08-25,true,seguimiento de ofertas
u2199,e181,2024-12-14,false,posible empleador
u143,e186,2022-09-19,true,seguimiento de ofertas
u284,e194,2026-08-23,true,interés en la industria
u1791,e101,2019-07-27,false,interés general
u586,e57,2022-06-03,true,trabajo actual
u236,e346,2019-04-05,false,networking
u1857,e331,2023-06-30,true,ex empleador
u1837,e364,2026-04-03,true,networking
u797,e517,2023-11-23,false,trabajo actual
u2117,e251,2023-10-08,false,seguimiento de ofertas
u820,e228,2019-04-17,false,networking
u1709,e179,2026-12-19,true,networking
u2052,e392,2022-07-04,false,interés en la industria
u1532,e132,2025-11-18,true,posible empleador
u1982,e472,2019-12-14,false,interés general
u782,e181,2020-11-16,true,posible empleador
u123,e229,2025-03-07,false,interés general
u1391,e268,2020-04-13,true,seguimiento de ofertas
u579,e104,2021-03-09,true,interés en la industria
u738,e96,2026-12-18,true,interés general
u918,e287,2022-12-12,false,networking
u1307,e111,2025-04-18,true,seguimiento de ofertas
u1072,e281,2019-11-25,true,interés general
u1591,e156,2023-09-27,false,trabajo actual
u1988,e244,2021-03-17,true,posible empleador
u1409,e104,2020-08-04,true,interés general
u1129,e201,2020-05-29,false,posible empleador
u1463,e25,2022-10-22,false,posible empleador
u499,e204,2024-02-21,true,networking
u1243,e489,2025-02-21,true,posible empleador
u635,e375,2024-07-18,false,networking
u797,e531,2019-02-13,true,cliente potencial
u1330,e496,2020-08-30,false,trabajo actual
u161,e525,2020-07-07,false,seguimiento de ofertas
u1028,e180,2020-10-24,false,cliente potencial
u1752,e15,2021-12-25,false,networking
u443,e362,2026-03-17,true,networking
u863,e3,2025-11-18,false,interés en la industria
