from_usuario_id,to_usuario_id,fecha_conexion,nivel,aceptada
u1564,u1989,2025-07-03,2do nivel,true
u2085,u613,2023-03-03,3er nivel,true
u413,u1172,2025-09-04,1er nivel,false
u873,u1387,2020-10-15,3er nivel,true
u2126,u920,2019-12-11,3er nivel,true
u1600,u2108,2023-09-24,2do nivel,false
u1079,u1835,2024-11-17,2do nivel,false
u816,u537,2019-01-14,2do nivel,true
u2178,u354,2020-02-02,2do nivel,false
u1028,u469,2025-02-24,1er nivel,false
u2040,u336,2024-08-27,3er nivel,false
u232,u466,2022-11-05,1er nivel,false
u1098,u85,2022-12-07,2do nivel,true
u264,u1225,2025-09-30,3er nivel,false
u497,u500,2024-05-24,2do nivel,true
u1599,u327,2022-06-29,1er nivel,true
u1818,u1270,2019-04-27,2do nivel,false
u335,u687,2020-11-12,3er nivel,false
u2053,u895,2024-02-28,1er nivel,true
u202,u966,2022-11-16,2do nivel,false
u916,u357,2025-03-29,3er nivel,true
u151,u121,2022-06-29,3er nivel,true
u1045,u1646,2019-05-30,1er nivel,true
u1469,u1063,2025-05-21,3er nivel,false
u731,u1639,2021-07-22,1er nivel,false
u215,u2097,2019-10-20,1er nivel,false
u1791,u1811,2019-08-05,2do nivel,true
u1470,u1838,2025-09-18,1er nivel,true
u1319,u1141,2019-07-08,2do nivel,false
u613,u2163,2020-10-12,1er nivel,false
u2051,u1146,2024-12-22,3er nivel,false
u1631,u322,2025-01-11,3er nivel,false
u1157,u2123,2022-03-02,1er nivel,true
u329,u608,2021-09-01,2do nivel,false
u143,u1434,2025-10-02,3er nivel,true
u2046,u173,2023-05-25,1er nivel,false
u586,u924,2022-09-30,1er nivel,false
u1107,u859,2023-04-12,1er nivel,true
u1006,u2122,2024-12-26,2do nivel,true
u1312,u1922,2020-02-25,2do nivel,true
u2076,u1147,2024-07-30,3er nivel,false
u1238,u2063,2024-07-11,1er nivel,true
u1763,u1044,2023-08-14,1er nivel,false
u1537,u1145,2024-10-08,1er nivel,false
u1658,u180,2020-05-16,2do nivel,false
u2060,u1386,2025-03-18,2do nivel,false
u1800,u2157,2025-10-07,2do nivel,true
u561,u1257,2025-12-06,2do nivel,false
u882,u856,2019-06-18,1er nivel,false
u310,u854,2020-05-30,2do nivel,true
u1015,u1626,2020-04-02,3er nivel,false
u1795,u1168,2020-06-26,3er nivel,true
u1609,u2191,2021-03-28,2do nivel,true
u895,u1851,2019-11-22,2do nivel,true
u1774,u1318,2025-01-13,3er nivel,true
u1868,u1166,2023-07-10,1er nivel,true
u161,u1029,2023-08-22,2do nivel,false
u1337,u1547,2022-07-24,2do nivel,false
u905,u1578,2021-05-09,2do nivel,true
u464,u855,2025-12-10,1er nivel,true
u720,u863,2019-08-27,2do nivel,true
u396,u232,2021-08-03,2do nivel,true
u125,u1237,2025-01-09,2do nivel,true
u2041,u188,2020-01-14,1er nivel,true
u822,u1372,2024-01-07,3er nivel,true
u2024,u1929,2022-11-22,3er nivel,true
u330,u732,2025-09-25,1er nivel,true
u633,u98,2019-10-06,1er nivel,true
u1818,u59,2022-03-16,2do nivel,false
u1094,u28,2025-03-12,2do nivel,true
u1935,u1215,2025-10-01,3er nivel,true
u331,u925,2025-10-09,1er nivel,true
u804,u1685,2025-07-02,2do nivel,false
u981,u605,2023-11-08,3er nivel,true
u358,u977,2025-02-25,1er nivel,true
u893,u1022,2025-04-21,1er nivel,true
u1776,u1867,2021-03-24,3er nivel,false
u287,u1225,2019-09-13,2do nivel,false
u1695,u313,2025-10-17,2do nivel,false
u1722,u357,2022-08-01,3er nivel,true
u2068,u455,2019-11-03,1er nivel,false
u1181,u619,2025-06-27,1er nivel,true
u966,u260,2025-12-16,2do nivel,false
u2140,u861,2020-08-25,1er nivel,true
u158,u2121,2019-11-04,1er nivel,false
u648,u940,2020-08-28,3er nivel,true
u2038,u1228,2023-12-07,3er nivel,true
u141,u371,2022-06-19,2do nivel,true
u24,u2084,2025-01-04,1er nivel,false
u1103,u1025,2020-09-12,2do nivel,true
u1989,u1194,2020-07-21,2do nivel,false
u377,u2031,2024-08-14,2do nivel,false
u1947,u2045,2019-06-27,1er nivel,true
u534,u2076,2021-02-16,1er nivel,true
u269,u1532,2023-12-04,1er nivel,true
u43,u1196,2021-09-10,3er nivel,false
u716,u982,2022-06-24,1er nivel,true
u624,u1232,2020-08-14,2do nivel,true
u1319,u1597,2021-04-12,1er nivel,true
u1542,u645,2023-10-02,3er nivel,false
u1153,u271,2025-02-23,2do nivel,false
u1769,u1699,2019-12-25,3er nivel,false
u1751,u2184,2023-11-29,3er nivel,true
u1708,u513,2019-03-23,2do nivel,true
u2016,u1503,2025-02-14,3er nivel,true
u237,u382,2022-06-18,1er nivel,true
u119,u2159,2020-09-06,2do nivel,true
u866,u193,2023-05-04,2do nivel,true
u474,u1960,2023-08-21,3er nivel,true
u1331,u486,2022-08-03,1er nivel,true
u172,u1269,2025-10-29,2do nivel,true
u1493,u1123,2023-09-12,3er nivel,true
u1529,u176,2024-09-03,2do nivel,false
u356,u1944,2019-02-28,2do nivel,true
u203,u1158,2024-05-17,1er nivel,true
u2145,u1802,2025-04-08,3er nivel,false
u1357,u519,2023-05-03,1er nivel,true
u677,u2138,2021-11-07,2do nivel,true
u954,u945,2021-02-25,2do nivel,true
u716,u302,2019-09-02,1er nivel,false
u1952,u61,2019-04-26,1er nivel,true
u878,u1301,2025-01-31,1er nivel,true
u1354,u96,2023-11-24,1er nivel,false
u1270,u338,2023-02-24,2do nivel,true
u2081,u2174,2021-04-06,1er nivel,false
u146,u1080,2020-01-28,2do nivel,true
u1276,u920,2022-10-31,2do nivel,true
u1246,u459,2024-08-22,3er nivel,true
u1259,u1417,2022-07-15,2do nivel,false
u1723,u1208,2021-08-10,1er nivel,true
u231,u1115,2019-03-07,1er nivel,true
u1388,u333,2024-08-13,1er nivel,false
u2103,u1432,2021-08-25,2do nivel,true
u1760,u513,2025-10-03,1er nivel,false
u2192,u136,2025-09-09,3er nivel,false
u258,u1030,2021-09-10,2do nivel,true
u975,u875,2019-10-03,1er nivel,true
u2172,u1560,2022-12-16,2do nivel,false
u1396,u242,2020-10-02,1er nivel,true
u2176,u73,2023-03-13,1er nivel,false
u2031,u626,2024-01-17,3er nivel,false
u267,u869,2021-01-24,3er nivel,false
u1622,u1332,2019-11-08,3er nivel,true
u1514,u407,2021-11-10,2do nivel,true
u685,u182,2020-04-13,3er nivel,false
u166,u1857,2025-08-12,3er nivel,true
u1124,u74,2019-01-23,2do nivel,false
u309,u1725,2019-09-03,1er nivel,true
u902,u449,2023-12-13,1er nivel,false
u1762,u831,2020-12-18,1er nivel,false
u1472,u907,2021-09-14,3er nivel,false
u1312,u827,2020-02-21,2do nivel,false
u537,u1538,2020-02-14,1er nivel,true
u1046,u94,2019-07-12,1er nivel,true
u1281,u808,2024-07-16,3er nivel,false
u342,u2183,2021-07-22,2do nivel,true
u184,u757,2020-08-18,3er nivel,false
u1095,u52,2024-12-13,3er nivel,false
u1523,u1999,2024-10-17,3er nivel,false
u558,u937,2022-11-19,1er nivel,true
u655,u1776,2022-06-27,1er nivel,true
u1235,u571,2024-12-21,3er nivel,false
u297,u1587,2021-08-10,3er nivel,false
u1169,u2011,2024-04-02,3er nivel,true
u1986,u1704,2025-11-12,3er nivel,true
u617,u23,2022-11-17,2do nivel,true
u1502,u1905,2019-01-23,2do nivel,false
u773,u946,2019-02-15,2do nivel,true
u1024,u1115,2025-03-24,1er nivel,false
u2095,u585,2023-05-13,3er nivel,false
u1198,u1192,2021-06-22,1er nivel,false
u844,u456,2021-12-13,3er nivel,true
u584,u86,2021-07-20,1er nivel,true
u435,u30,2021-06-28,3er nivel,true
u287,u475,2022-05-12,1er nivel,false
u1410,u1530,2025-05-28,2do nivel,false
u689,u294,2023-09-02,1er nivel,false
u2072,u1251,2022-03-25,1er nivel,true
u1366,u873,2022-05-18,2do nivel,false
u1378,u1452,2019-03-28,3er nivel,true
u938,u595,2024-12-03,3er nivel,true
u1614,u328,2021-08-12,2do nivel,true
u1339,u2111,2025-01-01,1er nivel,false
u924,u587,2024-06-07,1er nivel,false
u1559,u914,2022-11-29,2do nivel,false
u583,u2187,2022-06-05,2do nivel,false
u879,u1818,2020-12-26,1er nivel,true
u683,u816,2024-11-21,1er nivel,true
u519,u1972,2019-09-06,2do nivel,false
u979,u575,2024-05-07,3er nivel,false
u116,u655,2023-04-05,2do nivel,false
u1325,u739,2021-12-10,2do nivel,true
u677,u965,2021-10-12,1er nivel,true
u2079,u407,2024-08-27,2do nivel,false
u2196,u97,2022-08-27,3er nivel,true
u1036,u965,2024-10-15,3er nivel,true
u1940,u923,2024-06-22,3er nivel,false
u188,u1061,2022-02-21,2do nivel,true
u2187,u270,2021-04-06,1er nivel,false
u156,u1664,2020-09-05,1er nivel,false
u1675,u388,2021-08-09,1er nivel,false
u1067,u1793,2021-02-13,3er nivel,true
u1933,u240,2020-11-22,2do nivel,false
u1421,u1600,2021-02-21,2do nivel,true
u1086,u469,2022-12-18,2do nivel,false
u453,u231,2024-01-18,2do nivel,true
u589,u772,2025-12-10,2do nivel,false
u1477,u559,2024-12-20,3er nivel,false
u430,u1060,2020-03-11,3er nivel,true
u2099,u739,2024-01-09,2do nivel,false
u1853,u1127,2023-03-09,2do nivel,false
u615,u1521,2019-03-14,2do nivel,false
u779,u929,2024-04-29,3er nivel,true
u1701,u1181,2021-04-04,2do nivel,true
u2029,u459,2021-01-10,1er nivel,false
u1614,u999,2019-08-06,2do nivel,true
u237,u1346,2024-12-12,1er nivel,true
u1053,u703,2025-01-17,2do nivel,true
u611,u981,2019-09-29,1er nivel,true
u1653,u1470,2022-08-02,2do nivel,false
u1954,u1082,2022-04-07,3er nivel,true
u1621,u1611,2024-07-02,1er nivel,false
u588,u407,2023-06-27,1er nivel,true
u1220,u189,2020-11-14,3er nivel,false
u1144,u15,2025-12-04,1er nivel,true
u1091,u1602,2022-02-19,2do nivel,true
u1490,u896,2025-12-18,3er nivel,false
u1595,u671,2020-03-06,3er nivel,false
u1192,u612,2023-09-04,1er nivel,false
u1861,u332,2024-11-22,3er nivel,true
u1677,u1956,2019-09-09,1er nivel,true
u1765,u267,2025-07-16,1er nivel,false
u1586,u1799,2021-06-15,1er nivel,true
u492,u1874,2024-01-09,2do nivel,false
u274,u1222,2021-12-22,2do nivel,false
u730,u98,2022-02-21,2do nivel,true
u916,u1812,2023-05-06,3er nivel,false
u414,u1782,2020-07-17,2do nivel,false
u615,u1119,2021-09-29,3er nivel,false
u204,u1642,2021-06-23,1er nivel,true
u1907,u2173,2020-12-09,1er nivel,true
u312,u1941,2024-08-10,2do nivel,true
u1494,u1715,2021-06-24,3er nivel,true
u304,u444,2024-08-24,2do nivel,true
u1573,u581,2023-04-19,3er nivel,false
u1793,u900,2022-09-06,3er nivel,true
u196,u1446,2024-03-08,1er nivel,false
u1229,u1687,2024-11-13,2do nivel,true
u150,u1204,2024-01-11,3er nivel,false
u1870,u670,2025-07-25,1er nivel,false
u406,u1589,2023-08-13,1er nivel,true
u1822,u543,2025-05-21,2do nivel,false
u951,u1748,2024-06-29,2do nivel,false
u944,u1536,2023-04-29,1er nivel,false
u524,u1946,2021-09-04,2do nivel,true
u75,u1854,2023-01-19,2do nivel,true
u1051,u37,2025-04-08,2do nivel,true
u801,u2090,2021-08-05,3er nivel,true
u400,u271,2024-02-25,2do nivel,true
u536,u18,2024-04-05,3er nivel,true
u2036,u1979,2025-07-06,3er nivel,false
u506,u2115,2020-12-14,2do nivel,false
u281,u1696,2023-10-13,2do nivel,true
u700,u15,2020-06-21,3er nivel,true
u592,u699,2021-01-05,3er nivel,false
u1204,u1588,2023-11-10,1er nivel,false
u1334,u378,2024-04-21,3er nivel,false
u1773,u1630,2023-08-04,1er nivel,false
u1453,u2039,2019-08-03,2do nivel,true
u2170,u823,2021-03-18,3er nivel,true
u809,u2138,2021-12-21,1er nivel,true
u766,u1619,2025-09-18,1er nivel,false
u1659,u1043,2025-06-17,3er nivel,false
u1834,u1820,2022-04-29,1er nivel,false
u858,u1290,2025-05-15,3er nivel,false
u226,u1871,2019-04-16,3er nivel,false
u1228,u1918,2020-09-24,1er nivel,true
u1774,u1097,2023-05-10,3er nivel,false
u580,u1691,2024-02-25,3er nivel,false
u1930,u453,2024-08-14,3er nivel,true
u1758,u1678,2025-01-23,1er nivel,false
u951,u468,2019-07-08,1er nivel,true
u1834,u1929,2024-04-08,2do nivel,false
u190,u214,2021-01-02,1er nivel,true
u101,u1023,2023-10-28,2do nivel,true
u889,u2095,2020-11-14,1er nivel,true
u1407,u1308,2021-01-10,1er nivel,true
u1273,u415,2020-11-07,2do nivel,false
u1644,u761,2020-03-20,1er nivel,true
u693,u1478,2021-11-22,3er nivel,true
u1034,u433,2019-11-23,1er nivel,false
u1365,u1068,2022-11-26,1er nivel,false
u1282,u399,2023-12-27,2do nivel,false
u1702,u902,2023-09-24,2do nivel,false
u106,u723,2023-07-28,1er nivel,false
u1518,u2011,2020-09-17,1er nivel,true
u406,u1174,2021-03-15,1er nivel,false
u414,u1226,2021-08-26,1er nivel,false
u2164,u1187,2024-01-29,1er nivel,true
u1697,u465,2025-03-10,3er nivel,true
u913,u1934,2019-10-20,1er nivel,false
u1242,u241,2024-07-20,1er nivel,true
u915,u1729,2021-11-05,2do nivel,true
u1576,u2181,2024-12-01,2do nivel,false
u105,u775,2025-09-18,1er nivel,true
u1886,u1982,2025-12-05,1er nivel,false
u782,u2046,2022-09-25,1er nivel,false
u869,u1030,2021-01-09,3er nivel,false
u220,u941,2025-05-17,3er nivel,false
u2021,u831,2021-08-08,3er nivel,true
u125,u1035,2020-01-06,2do nivel,true
u675,u1711,2025-11-05,2do nivel,false
u504,u32,2021-12-17,1er nivel,true
u577,u57,2019-05-18,3er nivel,false
u1492,u1536,2020-12-13,3er nivel,true
u914,u1063,2025-04-20,2do nivel,true
u938,u1222,2020-11-15,1er nivel,true
u1166,u1793,2022-03-03,2do nivel,false
u1289,u1992,2021-06-17,1er nivel,false
u346,u1025,2020-03-22,2do nivel,false
u286,u1869,2021-02-16,1er nivel,true
u1146,u926,2020-09-04,1er nivel,false
u630,u1035,2024-04-24,3er nivel,false
u467,u1894,2022-01-26,1er nivel,true
u1341,u836,2019-06-03,1er nivel,false
u1571,u2132,2022-01-14,1er nivel,false
u639,u2004,2021-05-11,2do nivel,true
u1601,u2008,2022-09-12,2do nivel,true
u930,u745,2023-04-22,1er nivel,true
u421,u1310,2019-08-13,3er nivel,true
u538,u2065,2021-04-07,1er nivel,true
u592,u309,2021-07-08,1er nivel,false
u125,u1036,2022-08-11,3er nivel,true
u887,u2106,2023-08-05,1er nivel,false
u673,u1223,2021-03-05,1er nivel,false
u571,u2063,2024-02-17,1er nivel,false
u1372,u505,2020-07-20,3er nivel,false
u478,u1808,2020-08-20,3er nivel,false
u1364,u1571,2024-08-06,3er nivel,true
u489,u1554,2019-06-12,3er nivel,true
u1936,u2101,2023-10-08,1er nivel,false
u2190,u1806,2023-09-14,2do nivel,false
u391,u545,2024-12-10,1er nivel,false
u1427,u1302,2020-10-08,1er nivel,true
u145,u1356,2021-05-18,1er nivel,false
u450,u1368,2023-04-16,2do nivel,false
u1382,u1817,2020-03-04,1er nivel,false
u297,u464,2020-06-18,3er nivel,true
u2197,u2128,2019-10-02,1er nivel,false
u690,u870,2025-03-06,3er nivel,false
u741,u1038,2024-01-22,3er nivel,false
u1308,u1465,2022-04-02,2do nivel,true
u2053,u1325,2022-08-16,2do nivel,false
u2106,u179,2023-05-05,3er nivel,true
u1253,u984,2025-07-01,3er nivel,false
u2109,u2163,2025-01-20,3er nivel,false
u1247,u1146,2019-01-05,2do nivel,true
u598,u1589,2025-07-02,1er nivel,false
u1259,u198,2022-11-15,3er nivel,true
u431,u2156,2025-06-08,3er nivel,true
u767,u3,2024-07-28,2do nivel,false
u794,u209,2024-12-23,3er nivel,true
u1350,u941,2019-03-23,1er nivel,true
u846,u830,2023-05-06,2do nivel,false
u248,u1415,2020-07-31,3er nivel,false
u559,u1447,2021-08-16,3er nivel,false
u414,u590,2024-01-13,3er nivel,true
u918,u587,2023-03-11,1er nivel,true
u573,u1464,2024-10-31,3er nivel,false
u71,u1244,2019-11-20,2do nivel,true
u1991,u1127,2020-12-27,1er nivel,true
u527,u459,2019-12-28,3er nivel,false
u1233,u1112,2022-06-23,3er nivel,false
u63,u596,2022-05-08,2do nivel,true
u74,u288,2023-05-12,3er nivel,true
u14,u2026,2020-02-23,1er nivel,false
u1984,u2005,2021-08-06,1er nivel,false
u390,u1243,2023-06-01,1er nivel,false
u779,u2021,2020-12-05,1er nivel,false
u162,u996,2020-12-30,3er nivel,false
u37,u1162,2022-05-27,1er nivel,true
u648,u308,2023-12-28,3er nivel,false
u1739,u840,2022-06-25,1er nivel,false
u284,u1121,2022-10-12,2do nivel,true
u347,u640,2025-09-23,1er nivel,false
u978,u339,2020-10-15,3er nivel,false
u2196,u1740,2023-10-19,2do nivel,false
u1414,u1570,2022-04-17,2do nivel,true
u1567,u991,2021-04-24,1er nivel,true
u1156,u2141,2020-01-23,2do nivel,false
u780,u349,2025-07-13,3er nivel,true
u2150,u1933,2019-05-17,1er nivel,false
u1558,u462,2024-10-11,2do nivel,true
u670,u1951,2021-07-24,3er nivel,true
u1091,u1597,2024-03-05,3er nivel,true
u365,u1248,2023-05-09,2do nivel,true
u1367,u118,2024-09-12,3er nivel,true
u973,u579,2021-12-20,3er nivel,true
u1683,u1768,2022-06-03,3er nivel,false
u2009,u872,2020-08-31,1er nivel,false
u642,u1047,2025-08-19,3er nivel,true
u678,u355,2021-10-08,1er nivel,true
u1252,u21,2023-05-31,1er nivel,false
u1182,u1655,2019-03-24,2do nivel,false
u612,u1834,2021-10-30,2do nivel,true
u1500,u1665,2025-12-04,2do nivel,true
u1566,u341,2023-10-26,3er nivel,true
u817,u1132,2021-06-30,3er nivel,true
u639,u1388,2025-04-14,1er nivel,true
u1310,u1605,2020-11-24,1er nivel,false
u1106,u1946,2023-11-21,1er nivel,false
u1216,u238,2022-05-02,1er nivel,false
u444,u1182,2020-08-22,3er nivel,false
u1290,u1536,2020-09-26,2do nivel,true
u1618,u224,2021-11-16,2do nivel,false
u1008,u109,2019-04-21,2do nivel,true
u1251,u1896,2023-05-31,2do nivel,true
u1462,u892,2019-10-21,1er nivel,false
u2166,u859,2024-03-08,2do nivel,false
u1541,u1555,2025-10-06,1er nivel,false
u1934,u1972,2021-01-29,2do nivel,true
u1052,u691,2024-05-31,3er nivel,false
u295,u721,2025-01-15,3er nivel,false
u1688,u434,2020-07-01,3er nivel,true
u1747,u432,2020-10-15,2do nivel,false
u1836,u1173,2024-08-30,1er nivel,false
u152,u1667,2025-03-08,1er nivel,true
u1876,u1421,2023-07-04,1er nivel,true
u1205,u150,2025-04-08,2do nivel,false
u768,u586,2022-08-18,3er nivel,false
u2061,u1090,2024-11-02,1er nivel,true
u1550,u654,2022-02-04,2do nivel,true
u1585,u1423,2023-05-24,3er nivel,true
u2193,u1717,2022-07-22,1er nivel,true
u104,u1377,2021-12-12,1er nivel,false
u527,u2057,2019-04-18,3er nivel,false
u2052,u1724,2022-05-11,2do nivel,false
u31,u465,2023-09-18,3er nivel,false
u567,u67,2020-09-10,3er nivel,true
u790,u1557,2020-05-29,2do nivel,true
u1638,u1520,2021-09-26,3er nivel,true
u853,u1934,2025-01-21,3er nivel,false
u1585,u563,2021-04-06,2do nivel,false
u925,u1496,2019-10-05,1er nivel,true
u1275,u1472,2025-02-10,3er nivel,false
u897,u1450,2025-10-06,2do nivel,true
u1188,u196,2022-10-22,1er nivel,true
u1136,u1294,2019-12-26,3er nivel,true
u1634,u1561,2023-07-27,1er nivel,false
u2103,u181,2025-06-28,2do nivel,true
u1069,u864,2025-06-30,3er nivel,true
u1379,u2156,2024-09-25,1er nivel,true
u635,u1534,2024-06-26,1er nivel,true
u453,u439,2023-08-14,3er nivel,false
u1648,u177,2020-10-20,3er nivel,true
u2149,u383,2021-11-19,3er nivel,false
u1433,u1779,2025-08-11,3er nivel,true
u1975,u452,2023-02-07,2do nivel,true
u1572,u355,2019-10-10,2do nivel,true
u902,u911,2023-03-28,2do nivel,false
u1166,u805,2022-03-04,2do nivel,false
u936,u214,2021-08-11,2do nivel,true
u1762,u1907,2025-02-19,3er nivel,false
u1397,u1620,2023-11-14,3er nivel,true
u446,u1347,2022-12-05,2do nivel,true
u1675,u13,2025-09-08,2do nivel,false
u235,u1515,2023-12-03,3er nivel,false
u1752,u1710,2019-04-23,3er nivel,true
u1929,u645,2025-12-25,2do nivel,true
u1164,u1929,2021-07-20,1er nivel,false
u1197,u116,2020-09-04,2do nivel,false
u548,u2032,2021-04-08,1er nivel,true
u1750,u1248,2023-06-08,2do nivel,true
u432,u1946,2022-04-11,2do nivel,false
u1287,u2193,2021-12-27,1er nivel,false
u1211,u1242,2021-07-16,3er nivel,true
u1604,u2140,2022-01-25,1er nivel,false
u1531,u1909,2025-06-15,2do nivel,false
u1861,u806,2025-03-14,1er nivel,false
u1737,u1851,2025-06-25,3er nivel,false
u536,u2168,2019-11-26,2do nivel,false
u343,u770,2019-03-29,1er nivel,true
u660,u1970,2023-07-08,1er nivel,true
u1615,u1163,2025-10-02,2do nivel,true
u1846,u1610,2024-11-13,2do nivel,false
u1501,u1673,2022-04-25,2do nivel,true
u2184,u328,2024-05-29,2do nivel,true
u1090,u159,2025-07-07,2do nivel,true
u1807,u1409,2020-04-09,1er nivel,false
u1294,u1716,2021-06-12,2do nivel,false
u239,u1689,2019-07-24,1er nivel,true
u142,u414,2023-04-18,1er nivel,false
u1701,u1719,2024-05-21,1er nivel,false
u2065,u978,2021-05-29,1er nivel,true
u1553,u851,2024-07-08,1er nivel,true
u1691,u2116,2020-12-15,2do nivel,true
u1722,u2048,2019-10-20,1er nivel,true
u183,u1763,2024-04-20,3er nivel,false
u646,u1728,2024-02-22,1er nivel,false
u1728,u353,2022-05-20,3er nivel,false
u60,u298,2020-10-07,3er nivel,true
u1046,u1461,2022-04-13,1er nivel,false
u1129,u1583,2019-04-22,2do nivel,true
u1438,u172,2019-01-05,2do nivel,false
u1422,u679,2025-02-25,2do nivel,true
u205,u129,2021-12-02,2do nivel,false
u1922,u2085,2023-06-27,3er nivel,false
u746,u614,2020-09-12,1er nivel,true
u75,u1576,2022-11-20,3er nivel,false
u1850,u1252,2020-04-17,2do nivel,false
u555,u230,2019-12-06,3er nivel,true
u863,u1168,2020-08-12,1er nivel,false
u1913,u708,2019-10-05,2do nivel,true
u1149,u1757,2023-09-08,3er nivel,false
u112,u495,2024-06-25,3er nivel,false
u580,u509,2019-11-27,2do nivel,false
u445,u601,2021-08-21,1er nivel,false
u1595,u1404,2024-09-09,1er nivel,false
u1494,u9,2020-01-29,2do nivel,false
u1466,u416,2021-07-09,2do nivel,false
u670,u684,2020-09-19,1er nivel,false
u257,u112,2020-07-24,1er nivel,true
u85,u1488,2019-04-11,3er nivel,false
u967,u1065,2024-06-09,3er nivel,true
u1206,u2169,2025-02-18,1er nivel,false
u1624,u25,2025-04-06,1er nivel,false
u1818,u1236,2019-03-05,3er nivel,false
u1239,u850,2022-06-26,2do nivel,false
u462,u1913,2023-02-20,2do nivel,false
u1579,u365,2025-09-25,2do nivel,true
u358,u911,2020-11-28,1er nivel,true
u1529,u40,2020-04-14,3er nivel,false
u1575,u336,2019-06-13,1er nivel,true
u419,u1605,2022-10-23,3er nivel,true
u1882,u614,2023-03-31,3er nivel,false
u138,u1359,2019-11-07,3er nivel,true
u919,u2146,2025-01-01,1er nivel,true
u75,u1108,2022-10-31,3er nivel,true
